Frame Number,Time Stamp (ms),Buffer Index
3619,121482,0
3620,121517,0
3621,121550,0
3622,121583,0
3623,121618,0
3624,121650,0
3625,121684,0
3626,121717,0
3627,121751,0
3628,121784,0
3629,121817,0
3630,121853,0
3631,121885,0
3632,121919,0
3633,121953,0
3634,121986,0
3635,122020,0
3636,122052,0
3637,122087,0
3638,122121,0
3639,122153,0
3640,122187,0
3641,122221,0
3642,122254,0
3643,122287,0
3644,122321,0
3645,122355,0
3646,122388,0
3647,122421,0
3648,122456,0
3649,122488,0
3650,122523,0
3651,122556,0
3652,122590,0
3653,122624,0
3654,122657,0
3655,122690,0
3656,122725,0
3657,122756,0
3658,122791,0
3659,122825,0
3660,122857,0
3661,122891,0
3662,122925,0
3663,122958,0
3664,122993,0
3665,123025,0
3666,123060,0
3667,123092,0
3668,123127,0
3669,123160,0
3670,123194,0
3671,123226,0
3672,123261,0
3673,123294,0
3674,123329,0
3675,123362,0
3676,123396,0
3677,123428,0
3678,123462,0
3679,123496,0
3680,123529,0
3681,123564,0
3682,123599,0
3683,123630,0
3684,123666,0
3685,123698,0
3686,123731,0
3687,123767,0
3688,123799,0
3689,123833,0
3690,123866,0
3691,123899,0
3692,123934,0
3693,123967,0
3694,124000,0
3695,124033,0
3696,124068,0
3697,124102,0
3698,124134,0
3699,124167,0
3700,124202,0
3701,124236,0
3702,124269,0
3703,124302,0
3704,124336,0
3705,124368,0
3706,124403,0
3707,124437,0
3708,124469,0
3709,124503,0
3710,124536,0
3711,124570,0
3712,124604,0
3713,124637,0
3714,124670,0
3715,124705,0
3716,124738,0
3717,124771,0
3718,124806,0
3719,124840,0
3720,124872,0
3721,124907,0
3722,124939,0
3723,124973,0
3724,125007,0
3725,125040,0
3726,125073,0
3727,125108,0
3728,125142,0
3729,125174,0
3730,125208,0
3731,125242,0
3732,125275,0
3733,125308,0
3734,125342,0
3735,125375,0
3736,125409,0
3737,125442,0
3738,125476,0
3739,125509,0
3740,125544,0
3741,125577,0
3742,125609,0
3743,125644,0
3744,125678,0
3745,125712,0
3746,125746,0
3747,125780,0
3748,125813,0
3749,125846,0
3750,125881,0
3751,125913,0
3752,125948,0
3753,125981,0
3754,126014,0
3755,126048,0
3756,126081,0
3757,126115,0
3758,126149,0
3759,126182,0
3760,126216,0
3761,126251,0
3762,126284,0
3763,126317,0
3764,126351,0
3765,126385,0
3766,126418,0
3767,126451,0
3768,126485,0
3769,126519,0
3770,126552,0
3771,126585,0
3772,126619,0
3773,126653,0
3774,126687,0
3775,126719,0
3776,126754,0
3777,126788,0
